einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1702;Kinder- und Jugendpolitik;17201;290;Tilgung von Darlehen zum Bau und zur Einrichtung von zentralen Jugendbildungs- und Jugendbegegnungsstätten und Jugendherbergen; ;14;77;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1702;Kinder- und Jugendpolitik;23201;246;Rückerstattungen von Zuwendungen im Rahmen der Förderung nach den Richtlinien zum "Garantiefonds-Hochschulbereich"; ;14;30;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1702;Kinder- und Jugendpolitik;23202;261;Einnahmen aus sonstigen Zuweisungen der Länder zu besonderen Maßnahmen; ;14;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1702;Kinder- und Jugendpolitik;23401;270;Einnahmen aus Abführungen des Sondervermögens "Kinderbetreuungsausbau"; ;15;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1702;Kinder- und Jugendpolitik;23402;270;Einnahmen aus Abführungen des Sondervermögens "Ausbau ganztägiger Bildungs- und Betreuungsangebote für Kinder im Grundschulalter"; ;15;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1702;Kinder- und Jugendpolitik;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;15;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;66101;411;Zuschüsse im Rahmen der Sonderfazilität "Schutz in Flüchtlingsunterkünften" der KfW-Bankengruppe;nein;15;50;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68401;261;Zuschüsse und Leistungen für laufende Zwecke an Länder, Träger und für Aufgaben der freien Jugendhilfe;nein;15;224533;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68402;261;Maßnahmen zur Umsetzung der Qualifizierungsoffensive;nein;17;246713;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68403;265;Zuweisungen an die Stiftung Frühe Hilfen;nein;17;51000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68404;165;Maßnahmen zur Stärkung von Vielfalt, Toleranz und Demokratie;nein;18;150500;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68405;261;Zuschüsse für Aufgaben der freien Jugendhilfe an Jugendorganisationen politischer Parteien;nein;18;2100;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68406;165;Maßnahmen der Integrations- und Migrationsforschung;nein;18;6475;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68407;261;Zuschüsse für die gemeinnützige Trägerlandschaft der Kinder- und Jugendhilfe;nein;19;100000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68602;261;Beitrag zum Deutsch-Amerikanischen Jugendwerk;nein;19;2000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68604;261;Zuschuss an das Deutsche Jugendinstitut e. V.﻿, München;nein;19;15101;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68605;261;Beitrag zum Deutsch-Israelischen Jugendwerk;nein;20;2500;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68606;261;Beitrag zum Deutsch-Griechischen Jugendwerk;nein;20;2000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68607;261;Beitrag zum Deutsch-Französischen Jugendwerk;nein;20;13512;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1702;Kinder- und Jugendpolitik;68608;261;Beitrag zum Deutsch-Polnischen Jugendwerk;nein;20;7000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Ausgaben für Investitionen;1702;Kinder- und Jugendpolitik;88202;261;Zuweisungen zum Bau, zum Erwerb, zur Einrichtung und zur Bauerhaltung von zentralen oder überregionalen Jugendbildungs- und Jugendbegegnungsstätten sowie Jugendherbergen;nein;21;10500;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Ausgaben für Investitionen;1702;Kinder- und Jugendpolitik;88403;270;Zuweisung für Investitionen an das Sondervermögen "Kinderbetreuungsausbau" für die "Kinderbetreuungsfinanzierung 2017 - 2020";nein;21;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Ausgaben für Investitionen;1702;Kinder- und Jugendpolitik;88404;141;Zuweisung an das Sondervermögen "Ausbau ganztägiger Bildungs- und Betreuungsangebote für Kinder im Grundschulalter";nein;21;500000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Ausgaben für Investitionen;1702;Kinder- und Jugendpolitik;88405;270;Zuweisung für Investitionen an das Sondervermögen "Kinderbetreuungsausbau" für die "Kinderbetreuungsfinanzierung 2020 - 2021";nein;21;500000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1702;Kinder- und Jugendpolitik;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;21;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;11101;290;Gebühren, sonstige Entgelte; ;39;25;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;11999;290;Vermischte Einnahmen; ;39;7500;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;15201;290;Zinsen aus Darlehen zum Bau und zur Einrichtung von zentralen Familienferienstätten; ;39;6;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;16204;290;Zinsen aus Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation; ;39;2;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;17201;290;Tilgung von Darlehen zum Bau und zur Einrichtung von zentralen Familienferienstätten; ;39;16;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;18203;290;Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen; ;39;13;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;23201;261;Einnahmen aus sonstigen Zuweisungen der Länder zu besonderen Maßnahmen; ;39;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;40;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68601;249;Sicherung der Gräber der unter dem Nationalsozialismus verfolgten Sinti und Roma in der Bundesrepublik;nein;40;592;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;40;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68411;290;Freiwilligendienste;nein;40;120681;01;Stärkung der Zivilgesellschaft
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68412;290;Förderung von Modellvorhaben zur Stärkung des zivilgesellschaftlichen Engagements und von zentralen Maßnahmen sowie von Organisationen des Ehrenamtes und der Selbsthilfe;nein;41;25875;01;Stärkung der Zivilgesellschaft
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68414;290;Bundesfreiwilligendienst;nein;42;207202;01;Stärkung der Zivilgesellschaft
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68511;290;Zuschuss an die Deutsche Stiftung für Engagement und Ehrenamt;nein;42;10000;01;Stärkung der Zivilgesellschaft
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;53122;314;Aufklärung im Zusammenhang mit der Umsetzung des Schwangerschaftskonfliktgesetzes;nein;43;5456;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68121;290;Zuschüsse und Leistungen zur Unterstützung bei ungewollter Kinderlosigkeit sowie für den Ausbau der Hilfen für Schwangere und zur Regelung der vertraulichen Geburt;nein;43;13400;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68421;290;Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Familienpolitik;nein;43;23265;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68422;235;Förderung von Modellprojekten zur Einrichtung von Mehrgenerationenhäusern;nein;44;22950;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68424;290;Bundesprogramm zur Förderung von Innovationen im Hilfesystem zur Unterstützung gewaltbetroffener Frauen mit ihren Kindern;nein;45;5000;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68425;290;Zuschüsse und Leistungen für laufende Zwecke an Träger und für die Aufgaben der Politik für ältere Menschen sowie des demografischen Wandels;nein;45;20637;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68426;290;Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Gleichstellungspolitik;nein;47;23087;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;68521;290;Zuschuss an die Bundesstiftung Gleichstellung;nein;48;3000;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;89321;290;Zuschüsse für überregionale Maßnahmen und Modelleinrichtungen;nein;48;2383;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;89322;290;Zuschüsse zum Bau, zur Modernisierung sowie für Sanierungsmaßnahmen und zur Einrichtung von Familienferienstätten;nein;49;1800;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;89323;290;Bundesprogramm zur Förderung von Innovationen im Hilfesystem zur Unterstützung gewaltbetroffener Frauen mit ihren Kindern - Bau, Modernisierung und Sanierung;nein;49;30000;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1703;Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik;89324;314;Zuschüsse für überregionale Einrichtungen des Deutschen Müttergenesungswerkes;nein;49;5990;02;Familien-﻿, Gleichstellungs- und Seniorenpolitik
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1710;Sonstige Bewilligungen;11101;290;Gebühren, sonstige Entgelte; ;52;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1710;Sonstige Bewilligungen;11999;290;Vermischte Einnahmen; ;52;900;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1710;Sonstige Bewilligungen;27202;290;Einnahmen aus sonstigen Zuschüssen der Europäischen Union zu besonderen Maßnahmen; ;52;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1710;Sonstige Bewilligungen;34201;236;Erstattungen der Bank für Sozialwirtschaft aus dem Revolvingfonds zur Deckung von Bürgschaften; ;52;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1710;Sonstige Bewilligungen;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;52;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1710;Sonstige Bewilligungen;68402;261;Fachkräfteoffensive;nein;53;60000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1710;Sonstige Bewilligungen;68404;236;Zuschüsse an die Wohlfahrtsverbände für die Durchführung zentraler und internationaler Aufgaben einschließlich bundeszentraler Fortbildung;nein;53;21200;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1710;Sonstige Bewilligungen;68405;236;Zuschüsse an Wohlfahrtsverbände und andere zentrale Organisationen für die Beratung und Betreuung von Flüchtlingen und Auswanderern;nein;53;7139;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1710;Sonstige Bewilligungen;68407;236;Zuschüsse an zentrale Organisationen und für zentrale Maßnahmen im Bereich der Wohlfahrtspflege;nein;54;11190;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1710;Sonstige Bewilligungen;68602;290;Zuweisungen an den Fonds sexueller Missbrauch und in diesem Zusammenhang stehende Ausgaben;nein;54;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Ausgaben für Investitionen;1710;Sonstige Bewilligungen;87101;236;Ausgaben für Bürgschaftsausfälle des Bundes aus sozialpolitisch begründeten Investitionsvorhaben;nein;55;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1710;Sonstige Bewilligungen;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;55;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;58;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;58;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38107;890;Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben; ;58;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11957;018;Vermischte Einnahmen; ;58;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;58;65;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Sächliche Verwaltungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52901;011;Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen;nein;58;19;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Sächliche Verwaltungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54201;013;Öffentlichkeitsarbeit;nein;59;126;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Sächliche Verwaltungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;60;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;68906;011;Zahlungsverpflichtungen aus Verstößen gegen EU-Recht;nein;60;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97201;880;Globale Minderausgabe Konsolidierungsbeitrag;nein;60;-16709;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97203;880;Globale Minderausgabe;nein;60;-56886;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97204;880;Globale Minderausgabe für Familienpflegezeit;nein;60;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;60;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98107;890;Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben;nein;60;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43157;018;Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger sowie deren Hinterbliebenen;nein;60;959;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43257;018;Versorgungsbezüge;nein;61;22185;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43457;018;Zuführung an die Versorgungsrücklage;nein;61;987;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44357;018;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;nein;61;8;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;61;4817;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;61;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63257;018;Erstattungen des Bundes für Versorgungslasten;nein;61;352;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;42401;011;Zuführung an die Versorgungsrücklage;ja;61;1171;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44101;840;Beihilfen aufgrund der Beihilfevorschriften;ja;61;3000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44301;840;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;ja;61;180;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45202;223;Unfallversicherung Bund und Bahn;ja;61;260;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52601;011;Gerichts- und ähnliche Kosten;ja;61;196;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52602;165;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;61;240;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52703;011;Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen;ja;62;188;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54301;290;Veröffentlichungen und Fachinformationen;ja;62;98;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1711;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63403;011;Zuweisungen an den Versorgungsfonds;ja;62;7489;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1712;Bundesministerium;11101;011;Gebühren, sonstige Entgelte; ;64;188;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1712;Bundesministerium;11999;011;Vermischte Einnahmen; ;64;1;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1712;Bundesministerium;13201;011;Erlöse aus der Veräußerung von beweglichen Sachen; ;64;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1712;Bundesministerium;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;64;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Personalausgaben;1712;Bundesministerium;42799;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;64;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Sächliche Verwaltungsausgaben;1712;Bundesministerium;51802;011;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;64;15110;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Sächliche Verwaltungsausgaben;1712;Bundesministerium;54701;011;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;65;130;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1712;Bundesministerium;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;65;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1712;Bundesministerium;42101;011;Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs;ja;65;518;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1712;Bundesministerium;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;65;34966;;
