individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1614,Bundesamt für Naturschutz,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,68,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1614,Bundesamt für Naturschutz,26101,331,Erstattung von Verwaltungsausgaben, ,69,10
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1614,Bundesamt für Naturschutz,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,69,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1614,Bundesamt für Naturschutz,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,69,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1615,Bundesamt für kerntechnische Entsorgungssicherheit,11101,341,"Gebühren, sonstige Entgelte", ,74,6971
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1615,Bundesamt für kerntechnische Entsorgungssicherheit,11999,341,Vermischte Einnahmen, ,74,5
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1615,Bundesamt für kerntechnische Entsorgungssicherheit,12401,341,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,74,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1615,Bundesamt für kerntechnische Entsorgungssicherheit,13201,341,Erlöse aus der Veräußerung von beweglichen Sachen, ,74,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1615,Bundesamt für kerntechnische Entsorgungssicherheit,26101,341,Erstattung von Verwaltungsausgaben, ,75,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1615,Bundesamt für kerntechnische Entsorgungssicherheit,28201,341,Beiträge Dritter zur Finanzierung der Geschäftsstelle des Kerntechnischen Ausschusses, ,75,720
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1615,Bundesamt für kerntechnische Entsorgungssicherheit,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,75,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1615,Bundesamt für kerntechnische Entsorgungssicherheit,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,75,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1616,Bundesamt für Strahlenschutz,11101,341,"Gebühren, sonstige Entgelte", ,81,2290
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1616,Bundesamt für Strahlenschutz,11901,341,Einnahmen aus Veröffentlichungen, ,81,1
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1616,Bundesamt für Strahlenschutz,11999,341,Vermischte Einnahmen, ,81,342
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1616,Bundesamt für Strahlenschutz,12401,341,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,81,11
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Verwaltungseinnahmen,1616,Bundesamt für Strahlenschutz,13201,341,Erlöse aus der Veräußerung von beweglichen Sachen, ,81,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1616,Bundesamt für Strahlenschutz,26101,341,Erstattung von Verwaltungsausgaben, ,82,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1616,Bundesamt für Strahlenschutz,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,82,0
16,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",E,Übrige Einnahmen,1616,Bundesamt für Strahlenschutz,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,82,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1701,Gesetzliche Leistungen für die Familien,11201,231,"Geldstrafen, Geldbußen und Gerichtskosten", ,7,100
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1701,Gesetzliche Leistungen für die Familien,11999,290,Vermischte Einnahmen, ,7,15
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1701,Gesetzliche Leistungen für die Familien,18201,290,Tilgungsbeträge von Darlehen nach dem Familienpflegezeitgesetz und Pflegezeitgesetz, ,7,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1701,Gesetzliche Leistungen für die Familien,23207,237,Einnahmen nach § 8 Abs. 2 Unterhaltsvorschussgesetz, ,7,179000
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1701,Gesetzliche Leistungen für die Familien,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,7,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1702,Kinder- und Jugendpolitik,11101,290,"Gebühren, sonstige Entgelte", ,14,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1702,Kinder- und Jugendpolitik,11999,290,Vermischte Einnahmen, ,14,9300
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1702,Kinder- und Jugendpolitik,15201,290,Zinsen aus Darlehen zum Bau und zur Einrichtung von zentralen Jugendbildungs- und Jugendbegegnungsstätten und Jugendherbergen, ,14,15
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1702,Kinder- und Jugendpolitik,17201,290,Tilgung von Darlehen zum Bau und zur Einrichtung von zentralen Jugendbildungs- und Jugendbegegnungsstätten und Jugendherbergen, ,14,77
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1702,Kinder- und Jugendpolitik,23201,246,"Rückerstattungen von Zuwendungen im Rahmen der Förderung nach den Richtlinien zum ""Garantiefonds-Hochschulbereich""", ,14,80
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1702,Kinder- und Jugendpolitik,23202,261,Einnahmen aus sonstigen Zuweisungen der Länder zu besonderen Maßnahmen, ,14,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1702,Kinder- und Jugendpolitik,23401,270,"Einnahmen aus Abführungen des Sondervermögens ""Kinderbetreuungsausbau""", ,14,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1702,Kinder- und Jugendpolitik,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,15,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1703,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",11101,290,"Gebühren, sonstige Entgelte", ,33,25
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1703,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",11999,290,Vermischte Einnahmen, ,33,7500
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1703,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",15201,290,Zinsen aus Darlehen zum Bau und zur Einrichtung von zentralen Familienferienstätten, ,33,6
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1703,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",16204,290,Zinsen aus Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation, ,33,2
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1703,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",17201,290,Tilgung von Darlehen zum Bau und zur Einrichtung von zentralen Familienferienstätten, ,33,16
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1703,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",18203,290,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen, ,33,13
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1703,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,33,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1710,Sonstige Bewilligungen,11101,290,"Gebühren, sonstige Entgelte", ,46,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1710,Sonstige Bewilligungen,11999,290,Vermischte Einnahmen, ,46,47650
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1710,Sonstige Bewilligungen,27202,290,Einnahmen aus sonstigen Zuschüssen der Europäischen Union zu besonderen Maßnahmen, ,46,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1710,Sonstige Bewilligungen,34201,236,Erstattungen der Bank für Sozialwirtschaft aus dem Revolvingfonds zur Deckung von Bürgschaften, ,46,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1710,Sonstige Bewilligungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,46,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1711,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28208,11,Einnahmen aus Prämienzahlungen der Bundesanstalt für Immobilienaufgaben, ,53,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1711,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,53,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1711,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,53,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1711,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,53,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1711,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,53,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1711,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,53,65
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1712,Bundesministerium,11101,11,"Gebühren, sonstige Entgelte", ,59,188
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1712,Bundesministerium,11999,11,Vermischte Einnahmen, ,59,1
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1712,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,59,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1712,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,59,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1713,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,11101,290,"Gebühren, sonstige Entgelte", ,64,1000
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1713,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,11201,15,"Geldstrafen, Geldbußen und Gerichtskosten", ,64,10
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1713,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,11999,15,Vermischte Einnahmen, ,64,650
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1713,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,13201,290,Erlöse aus der Veräußerung von beweglichen Sachen, ,64,80
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1713,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,18203,15,Tilgung von Darlehen zur Einrichtung von Unterkünften für Dienstleistende, ,65,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1713,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,65,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1713,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,65,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1714,Bundesprüfstelle für jugendgefährdende Medien,11101,290,"Gebühren, sonstige Entgelte", ,72,50
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1714,Bundesprüfstelle für jugendgefährdende Medien,11999,290,Vermischte Einnahmen, ,72,5
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1714,Bundesprüfstelle für jugendgefährdende Medien,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,72,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1715,Antidiskriminierungsstelle des Bundes,11999,11,Vermischte Einnahmen, ,75,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1715,Antidiskriminierungsstelle des Bundes,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,75,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1715,Antidiskriminierungsstelle des Bundes,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,75,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1716,Der Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,11999,11,Vermischte Einnahmen, ,80,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Verwaltungseinnahmen,1716,Der Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,80,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",E,Übrige Einnahmen,1716,Der Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,80,0
19,Bundesverfassungsgericht,E,Übrige Einnahmen,1911,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,6,0
19,Bundesverfassungsgericht,E,Übrige Einnahmen,1911,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,6,0
19,Bundesverfassungsgericht,E,Übrige Einnahmen,1911,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,6,0
19,Bundesverfassungsgericht,E,Übrige Einnahmen,1911,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,6,0
19,Bundesverfassungsgericht,E,Übrige Einnahmen,1911,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,6,0
19,Bundesverfassungsgericht,E,Verwaltungseinnahmen,1912,Bundesverfassungsgericht,11101,51,"Gebühren, sonstige Entgelte", ,11,16
19,Bundesverfassungsgericht,E,Verwaltungseinnahmen,1912,Bundesverfassungsgericht,11201,51,"Geldstrafen, Geldbußen und Gerichtskosten", ,11,0
19,Bundesverfassungsgericht,E,Verwaltungseinnahmen,1912,Bundesverfassungsgericht,11901,51,Einnahmen aus Veröffentlichungen, ,11,13
19,Bundesverfassungsgericht,E,Verwaltungseinnahmen,1912,Bundesverfassungsgericht,11999,51,Vermischte Einnahmen, ,11,11
19,Bundesverfassungsgericht,E,Übrige Einnahmen,1912,Bundesverfassungsgericht,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,11,0
20,Bundesrechnungshof,E,Übrige Einnahmen,2011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,6,0
20,Bundesrechnungshof,E,Übrige Einnahmen,2011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,6,0
20,Bundesrechnungshof,E,Übrige Einnahmen,2011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,6,0
20,Bundesrechnungshof,E,Übrige Einnahmen,2011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,6,0
20,Bundesrechnungshof,E,Übrige Einnahmen,2011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,6,0
20,Bundesrechnungshof,E,Verwaltungseinnahmen,2012,Bundesrechnungshof,11101,12,"Gebühren, sonstige Entgelte", ,10,0
20,Bundesrechnungshof,E,Verwaltungseinnahmen,2012,Bundesrechnungshof,11999,11,Vermischte Einnahmen, ,10,6
20,Bundesrechnungshof,E,Verwaltungseinnahmen,2012,Bundesrechnungshof,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,10,8
20,Bundesrechnungshof,E,Verwaltungseinnahmen,2012,Bundesrechnungshof,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,10,0
20,Bundesrechnungshof,E,Übrige Einnahmen,2012,Bundesrechnungshof,28601,11,Erstattungen für Prüftätigkeit im UN Board of Auditors (UN BoA), ,10,3893
20,Bundesrechnungshof,E,Übrige Einnahmen,2012,Bundesrechnungshof,28602,11,Erstattungen aus internationalen Prüfungsmandaten und dgl. (ohne UN BoA), ,10,0
20,Bundesrechnungshof,E,Übrige Einnahmen,2012,Bundesrechnungshof,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,10,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Verwaltungseinnahmen,2111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11909,11,Vermischte Einnahmen, ,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Übrige Einnahmen,2111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28208,11,Einnahmen aus Prämienzahlungen der Bundesanstalt für Immobilienaufgaben, ,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Übrige Einnahmen,2111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Übrige Einnahmen,2111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Übrige Einnahmen,2111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Übrige Einnahmen,2111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Übrige Einnahmen,2111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Verwaltungseinnahmen,2112,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,11101,11,"Gebühren, sonstige Entgelte", ,11,10
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Verwaltungseinnahmen,2112,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,11201,51,"Geldstrafen, Geldbußen und Gerichtskosten", ,11,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Verwaltungseinnahmen,2112,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,11999,11,Vermischte Einnahmen, ,11,1
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Verwaltungseinnahmen,2112,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,11,50
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,E,Übrige Einnahmen,2112,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,11,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2301,Bilaterale staatliche Entwicklungszusammenarbeit,16601,23,Zinsen aus Darlehen der bilateralen Finanziellen Zusammenarbeit und Erträge aus Treuhandbeteiligungen, ,8,109000
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2301,Bilaterale staatliche Entwicklungszusammenarbeit,16603,23,Zinsen aus Darlehen zur Verbesserung der Beschäftigungssituation, ,9,151
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2301,Bilaterale staatliche Entwicklungszusammenarbeit,18601,23,Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen, ,9,700700
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2301,Bilaterale staatliche Entwicklungszusammenarbeit,18603,23,Tilgung von Darlehen zur Verbesserung der Beschäftigungssituation, ,10,2738
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2301,Bilaterale staatliche Entwicklungszusammenarbeit,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,10,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2302,"Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,20,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2303,"Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen",18604,23,Tilgungen von Darlehen im Rahmen der EWG-Assoziierungsabkommen - Jaunde I und II und Lomé, ,28,25000
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2303,"Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,28,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2304,Beiträge an multilaterale Entwicklungsbanken,18606,23,Tilgung von Darlehen im Rahmen der Sonderaktion der Konferenz für Internationale Wirtschaftliche Zusammenarbeit (KIWZ) 1977, ,36,2220
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2304,Beiträge an multilaterale Entwicklungsbanken,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,36,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2305,"Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,45,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2310,Sonstige Bewilligungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,50,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Verwaltungseinnahmen,2311,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,23,Vermischte Einnahmen, ,54,30000
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2311,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,54,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2311,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,54,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2311,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,54,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2311,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,54,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,E,Übrige Einnahmen,2311,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,54,0
