individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,1,Gesetzliche Leistungen für die Familien,11999,290,Vermischte Einnahmen,nein,7,15
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,1,Gesetzliche Leistungen für die Familien,18201,290,Tilgungsbeträge von Darlehen nach dem Familienpflegezeitgesetz und Pflegezeitgesetz,nein,7,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,1,Gesetzliche Leistungen für die Familien,23207,237,Einnahmen nach § 8 Abs. 2 Unterhaltsvorschussgesetz,nein,7,200000
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,1,Gesetzliche Leistungen für die Familien,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,7,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,2,Kinder- und Jugendpolitik,11101,290,"Gebühren, sonstige Entgelte",nein,14,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,2,Kinder- und Jugendpolitik,11999,290,Vermischte Einnahmen,nein,14,9380
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,2,Kinder- und Jugendpolitik,15201,290,Zinsen aus Darlehen zum Bau und zur Einrichtung von zentralen Jugendbildungs- und Jugendbegegnungsstätten und Jugendherbergen,nein,14,15
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,2,Kinder- und Jugendpolitik,17201,290,Tilgung von Darlehen zum Bau und zur Einrichtung von zentralen Jugendbildungs- und Jugendbegegnungsstätten und Jugendherbergen,nein,14,77
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,2,Kinder- und Jugendpolitik,23201,246,"Rückerstattungen von Zuwendungen im Rahmen der Förderung nach den Richtlinien zum Garantiefonds-Hochschulbereich""""",nein,14,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,2,Kinder- und Jugendpolitik,23202,261,Einnahmen aus sonstigen Zuweisungen der Länder zu besonderen Maßnahmen,nein,14,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,2,Kinder- und Jugendpolitik,23401,270,"Einnahmen aus Abführungen des Sondervermögens Kinderbetreuungsausbau""""",nein,15,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,2,Kinder- und Jugendpolitik,23402,270,"Einnahmen aus Abführungen des Sondervermögens Ausbau ganztägiger Bildungs- und Betreuungsangebote für Kinder im Grundschulalter""""",nein,15,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,2,Kinder- und Jugendpolitik,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,15,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,90,"Anlage 2 Wirtschaftsplan des Sondervermögens Kinderbetreuungsausbau"" (1790)""",11999,270,Vermischte Einnahmen,nein,26,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,90,"Anlage 2 Wirtschaftsplan des Sondervermögens Kinderbetreuungsausbau"" (1790)""",15401,270,Zinseinnahmen aus dem Sondervermögen Kinderbetreuungsausbau,nein,26,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,90,"Anlage 2 Wirtschaftsplan des Sondervermögens Kinderbetreuungsausbau"" (1790)""",33103,270,"Zuweisungen für Investitionen vom Bund Kinderbetreuungsfinanzierung 2017 - 2020""""",nein,26,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,90,"Anlage 2 Wirtschaftsplan des Sondervermögens Kinderbetreuungsausbau"" (1790)""",33104,270,"Zuweisung für Investitionen vom Bund Kinderbetreuungsfinanzierung 2020 - 2021""""",nein,26,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,90,"Anlage 2 Wirtschaftsplan des Sondervermögens Kinderbetreuungsausbau"" (1790)""",35904,850,"Entnahme aus Rücklagen Investitionsprogramm Kinderbetreuungsfinanzierung 2017 - 2020""""",nein,27,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,90,"Anlage 2 Wirtschaftsplan des Sondervermögens Kinderbetreuungsausbau"" (1790)""",35905,850,"Entnahme aus Rücklagen Investitionsprogramm Kinderbetreuungsfinanzierung 2020 - 2021""""",nein,27,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,91,"Anlage 3 Wirtschaftsplan des Sondervermögens Ausbau ganztägiger Bildungs- und Betreuungsangebote für Kinder im Grundschulalter"" (1791)""",11999,141,Vermischte Einnahmen,nein,30,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,91,"Anlage 3 Wirtschaftsplan des Sondervermögens Ausbau ganztägiger Bildungs- und Betreuungsangebote für Kinder im Grundschulalter"" (1791)""",15401,141,Zinseinnahmen,nein,30,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,3,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",11101,290,"Gebühren, sonstige Entgelte",nein,34,25
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,3,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",11999,290,Vermischte Einnahmen,nein,34,7500
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,3,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",15201,290,Zinsen aus Darlehen zum Bau und zur Einrichtung von zentralen Familienferienstätten,nein,34,6
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,3,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",16204,290,Zinsen aus Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation,nein,34,2
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,3,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",17201,290,Tilgung von Darlehen zum Bau und zur Einrichtung von zentralen Familienferienstätten,nein,34,16
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,3,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",18203,290,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,nein,34,13
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,3,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",23201,261,Einnahmen aus sonstigen Zuweisungen der Länder zu besonderen Maßnahmen,nein,34,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,3,"Stärkung der Zivilgesellschaft, Familien-﻿, Gleichstellungs- und Seniorenpolitik",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,35,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,10,Sonstige Bewilligungen,11101,290,"Gebühren, sonstige Entgelte",nein,50,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,10,Sonstige Bewilligungen,11999,290,Vermischte Einnahmen,nein,50,900
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,10,Sonstige Bewilligungen,27202,290,Einnahmen aus Zuschüssen der Europäischen Union,nein,50,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,10,Sonstige Bewilligungen,34201,236,Erstattungen der Bank für Sozialwirtschaft aus dem Revolvingfonds zur Deckung von Bürgschaften,nein,50,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,10,Sonstige Bewilligungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,50,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",nein,56,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,56,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,56,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,12,Bundesministerium,11101,11,"Gebühren, sonstige Entgelte",nein,62,188
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,12,Bundesministerium,11999,11,Vermischte Einnahmen,nein,62,1
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,12,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,62,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,12,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,62,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,13,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,11101,290,"Gebühren, sonstige Entgelte",nein,68,1000
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,13,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,11201,219,"Geldstrafen, Geldbußen und Gerichtskosten",nein,68,10
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,13,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,11999,219,Vermischte Einnahmen,nein,68,650
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,13,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,13201,290,Erlöse aus der Veräußerung von beweglichen Sachen,nein,68,80
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,13,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,18203,219,Tilgung von Darlehen zur Einrichtung von Unterkünften für Dienstleistende,nein,68,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,13,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,68,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,13,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,69,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,14,Bundeszentrale für Kinder- und Jugendmedienschutz,11101,290,"Gebühren, sonstige Entgelte",nein,75,50
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,14,Bundeszentrale für Kinder- und Jugendmedienschutz,11999,290,Vermischte Einnahmen,nein,75,5
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,14,Bundeszentrale für Kinder- und Jugendmedienschutz,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,75,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,15,Antidiskriminierungsstelle des Bundes,11999,11,Vermischte Einnahmen,nein,78,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,15,Antidiskriminierungsstelle des Bundes,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,78,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,15,Antidiskriminierungsstelle des Bundes,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,78,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,16,Die Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,11999,11,Vermischte Einnahmen,nein,83,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Verwaltungseinnahmen,16,Die Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,83,0
17,"Bundesministerium für Familie, Senioren, Frauen und Jugend",e,Übrige Einnahmen,16,Die Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,83,0
19,Bundesverfassungsgericht,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",nein,6,0
19,Bundesverfassungsgericht,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,6,0
19,Bundesverfassungsgericht,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,6,0
19,Bundesverfassungsgericht,e,Verwaltungseinnahmen,12,Bundesverfassungsgericht,11101,51,"Gebühren, sonstige Entgelte",nein,11,16
19,Bundesverfassungsgericht,e,Verwaltungseinnahmen,12,Bundesverfassungsgericht,11201,51,"Geldstrafen, Geldbußen und Gerichtskosten",nein,11,0
19,Bundesverfassungsgericht,e,Verwaltungseinnahmen,12,Bundesverfassungsgericht,11901,51,Einnahmen aus Veröffentlichungen,nein,11,13
19,Bundesverfassungsgericht,e,Verwaltungseinnahmen,12,Bundesverfassungsgericht,11999,51,Vermischte Einnahmen,nein,11,11
19,Bundesverfassungsgericht,e,Übrige Einnahmen,12,Bundesverfassungsgericht,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,11,0
20,Bundesrechnungshof,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",nein,6,0
20,Bundesrechnungshof,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,6,0
20,Bundesrechnungshof,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,6,0
20,Bundesrechnungshof,e,Verwaltungseinnahmen,12,Bundesrechnungshof,11101,12,"Gebühren, sonstige Entgelte",nein,10,0
20,Bundesrechnungshof,e,Verwaltungseinnahmen,12,Bundesrechnungshof,11999,11,Vermischte Einnahmen,nein,10,0
20,Bundesrechnungshof,e,Verwaltungseinnahmen,12,Bundesrechnungshof,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,10,8
20,Bundesrechnungshof,e,Verwaltungseinnahmen,12,Bundesrechnungshof,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,10,0
20,Bundesrechnungshof,e,Übrige Einnahmen,12,Bundesrechnungshof,28602,11,Erstattungen aus internationalen Prüfungsmandaten und dgl.,nein,10,352
20,Bundesrechnungshof,e,Übrige Einnahmen,12,Bundesrechnungshof,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,10,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Verwaltungseinnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11909,11,Vermischte Einnahmen,nein,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",nein,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,6,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Verwaltungseinnahmen,12,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,11101,11,"Gebühren, sonstige Entgelte",nein,11,15
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Verwaltungseinnahmen,12,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,11201,51,"Geldstrafen, Geldbußen und Gerichtskosten",nein,11,0
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Verwaltungseinnahmen,12,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,11999,11,Vermischte Einnahmen,nein,11,20
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Verwaltungseinnahmen,12,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,11,50
21,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,e,Übrige Einnahmen,12,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,11,0
22,Unabhängiger Kontrollrat,e,Verwaltungseinnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,11,Vermischte Einnahmen,nein,6,0
22,Unabhängiger Kontrollrat,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,6,0
22,Unabhängiger Kontrollrat,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,6,0
22,Unabhängiger Kontrollrat,e,Verwaltungseinnahmen,12,Unabhängiger Kontrollrat,11999,11,Vermischte Einnahmen,nein,11,0
22,Unabhängiger Kontrollrat,e,Verwaltungseinnahmen,12,Unabhängiger Kontrollrat,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,11,0
22,Unabhängiger Kontrollrat,e,Übrige Einnahmen,12,Unabhängiger Kontrollrat,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,11,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,1,Bilaterale staatliche Entwicklungszusammenarbeit,16601,23,Zinsen aus Darlehen der bilateralen Finanziellen Zusammenarbeit und Erträge aus Treuhandbeteiligungen,nein,8,93000
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,1,Bilaterale staatliche Entwicklungszusammenarbeit,16603,23,Zinsen aus Darlehen zur Verbesserung der Beschäftigungssituation,nein,9,58
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,1,Bilaterale staatliche Entwicklungszusammenarbeit,18601,23,Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben,nein,9,630000
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,1,Bilaterale staatliche Entwicklungszusammenarbeit,18603,23,Tilgung von Darlehen zur Verbesserung der Beschäftigungssituation,nein,10,828
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,1,Bilaterale staatliche Entwicklungszusammenarbeit,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,10,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,2,"Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,20,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,3,"Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen",18604,23,Tilgungen von Darlehen im Rahmen der EWG-Assoziierungsabkommen - Jaunde I und II und Lomé,nein,28,8000
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,3,"Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,28,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,4,Beiträge an multilaterale Entwicklungsbanken,18606,23,Tilgung von Darlehen im Rahmen der Sonderaktion der Konferenz für Internationale Wirtschaftliche Zusammenarbeit (KIWZ) 1977,nein,38,2220
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,4,Beiträge an multilaterale Entwicklungsbanken,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,38,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,5,"Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,47,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,10,Sonstige Bewilligungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,52,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Verwaltungseinnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,23,Vermischte Einnahmen,nein,56,15000
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",nein,56,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,56,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,56,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Verwaltungseinnahmen,12,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,62,0
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Verwaltungseinnahmen,12,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,62,4
23,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,e,Übrige Einnahmen,12,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,62,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Verwaltungseinnahmen,1,Bau- und Wohnungswesen,11999,419,Vermischte Einnahmen,nein,7,1790
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Verwaltungseinnahmen,1,Bau- und Wohnungswesen,13401,411,Abführungen der Treuhandstellen für den Bergarbeiterwohnungsbau nach Aufhebung des Bundestreuhandvermögens für den Bergarbeiterwohnungsbau,nein,7,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Übrige Einnahmen,1,Bau- und Wohnungswesen,15207,423,Zinseinnahmen von Ländern,nein,7,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Übrige Einnahmen,1,Bau- und Wohnungswesen,17207,423,Tilgungsbeträge von Ländern,nein,7,45
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Übrige Einnahmen,1,Bau- und Wohnungswesen,26101,11,"Rückflüsse aus der Baumaßnahme Kaiserslautern Military Community Center (KMCC) - Air Base Ramstein"" durch die US-Streitkräfte""",nein,7,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Übrige Einnahmen,1,Bau- und Wohnungswesen,26102,11,Erstattung von Kosten im Bundesbau durch Dritte,nein,8,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Übrige Einnahmen,1,Bau- und Wohnungswesen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,8,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Verwaltungseinnahmen,2,Stadtentwicklung und Raumordnung,11999,419,Vermischte Einnahmen,nein,20,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Übrige Einnahmen,2,Stadtentwicklung und Raumordnung,23201,423,Einnahmen aus Zinszahlungen und Erstattungen von Fördermitteln der Städtebauförderung und der Förderung des sozialen Wohnungsbaus von den Ländern,nein,20,3500
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Übrige Einnahmen,2,Stadtentwicklung und Raumordnung,27201,11,Zuschüsse der Europäischen Union zu den Kosten raumordnungspolitischer Maßnahmen,nein,20,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Übrige Einnahmen,2,Stadtentwicklung und Raumordnung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,20,0
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",e,Verwaltungseinnahmen,3,Hochbau- und Förderungsmaßnahmen in Berlin und Bonn,11999,11,Vermischte Einnahmen,nein,36,0
